,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,0.16185436248779297,0.0718545352350925,0.0015999794006347657,0.001959566565259618,0.1,"(10,)",13,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'ica__n_components': 13}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
12,0.2290501594543457,0.008281382475436201,0.001600027084350586,0.0019596249786993,0.1,"(10,)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'ica__n_components': 14}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
13,0.09519438743591309,0.0232402275105336,0.0007998943328857422,0.0015997886657714844,0.1,"(20,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'ica__n_components': 2}",0.3323170731707312,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.4507306890529492,0.35654854974723255,0.04701775804893065,204,0.33307839388145166,0.3484225665696996,0.3333333333333264,0.3333333333333264,0.4746141389126487,0.3645563532060906,0.0553419029832783
14,0.041597509384155275,0.0032001020424811187,0.002399921417236328,0.0019595276452060943,0.1,"(20,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'ica__n_components': 3}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
15,0.04879741668701172,0.00466475056964661,0.0031996726989746093,0.001599836495163459,0.1,"(20,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'ica__n_components': 4}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
16,0.0495964527130127,0.013528720734850121,0.0007999420166015625,0.001599884033203125,0.1,"(20,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'ica__n_components': 5}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
17,0.053061294555664065,0.011035462356031353,0.0024002552032470702,0.001959800172606157,0.1,"(20,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'ica__n_components': 6}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
18,0.07226018905639649,0.013473413813751051,0.0023999691009521486,0.0019595665710612498,0.1,"(20,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'ica__n_components': 7}",0.3333333333333328,0.8086100969730345,0.44778867933738864,0.3333333333333338,0.3333333333333338,0.45138284312104354,0.1842062668975239,72,0.3333333333333318,0.9026858285827773,0.4028616636819686,0.3643162393162326,0.3333333333333264,0.46730607964952736,0.2191861807931631
19,0.08523225784301758,0.006359107882655981,0.0023998260498046876,0.0019594497876947287,0.1,"(20,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'ica__n_components': 8}",0.3312977099236636,0.3323124042879019,0.8134302552535824,0.880701754385965,0.9110723626852659,0.6529425400341123,0.26493114685426356,6,0.33205668326311605,0.34896579576277575,0.7688994664950294,0.9063352375070751,0.9570639950930286,0.6626642356242051,0.2702002089791069
20,0.05226120948791504,0.0025834274025490606,0.0007998943328857422,0.0015997886657714844,0.1,"(20,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'ica__n_components': 9}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,245,0.3333333333333318,0.3333333333333307,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.3333333333333283,2.418783361085025e-15
