,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
11,0.06933927536010742,0.06202786934643754,0.0018002986907958984,0.0018327883123028595,0.1,"(10,)",13,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'pca__n_components': 13}",0.3333333333333328,1.0,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.4668930390492362,0.26683629591883334,680,0.3333333333333318,0.9782505910165484,0.3333333333333264,0.3333333333333264,0.3333333333333264,0.4623167848699719,0.2579669030732883
12,0.1743894100189209,0.03323395244742209,0.001600170135498047,0.001959800219013679,0.1,"(10,)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (10,), 'pca__n_components': 14}",0.9442724458204335,0.8829737952678611,0.9885306017225142,1.0,0.880701754385965,0.9392563574092959,0.050439045856617425,71,0.9468571341558906,0.9322232799703717,0.9931268231042669,0.9811306074080085,0.989420571404019,0.9685516832085114,0.02444620080854567
13,0.1175931453704834,0.021701425920587984,0.001599884033203125,0.0019594497876947287,0.1,"(20,)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'pca__n_components': 2}",0.3333333333333328,0.3333333333333332,0.3333333333333338,0.3333333333333338,0.3333333333333338,0.3333333333333334,4.186378662294689e-16,837,0.3333333333333318,0.33282384409629084,0.3333333333333264,0.42208462332300684,0.4081300813008064,0.3659410430773525,0.040386361279205314
14,0.09999346733093262,0.015177568736109268,0.0024003505706787108,0.0019598780881270412,0.1,"(20,)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'pca__n_components': 3}",0.7362676191758167,0.7290970461300782,0.831806201079196,0.5433666373699545,0.5893564389135492,0.6861007714869282,0.1050868890194002,475,0.7303515990794993,0.6764243552520969,0.6629458120908295,0.7193926471336662,0.6923195951209614,0.6962868017354106,0.025362048847702434
15,0.10719327926635742,0.020457614136779954,0.001599884033203125,0.0019594497876947287,0.1,"(20,)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'pca__n_components': 4}",0.6115648348336162,0.3808822991938515,0.4477886793373886,0.43896233817768826,0.5025331361873406,0.4764947916684076,0.07799090341350959,674,0.4975221112192612,0.5714485509338003,0.49017641045449234,0.6205048756693516,0.5036966293842682,0.5366697155322347,0.05102800842228437
16,0.07199573516845703,0.009121202348116867,0.002400064468383789,0.001959644556204708,0.1,"(20,)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'pca__n_components': 5}",0.3333333333333328,0.3271604938271604,0.3323124042879025,0.39555555555555605,0.3333333333333338,0.34430575589113405,0.025686506813277006,821,0.3333333333333318,0.35956481519693634,0.33282384409628657,0.3490127367073184,0.3330786860198556,0.3415626830707457,0.010914648596801893
17,0.09839429855346679,0.03284710083791434,0.0031996726989746093,0.0015998363885711521,0.1,"(20,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'pca__n_components': 6}",0.581066001594117,0.6569624831148919,0.6882790172814617,0.7828224076859801,0.4960091497378709,0.6409395360345235,0.09708701135427152,502,0.7247168872784208,0.6989397488164598,0.6604227955339185,0.7617594315081495,0.5074102111276443,0.6706498148529185,0.08806394390433005
18,0.10399384498596191,0.011864977188250194,0.0024004459381103517,0.0019599559611072357,0.1,"(20,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'pca__n_components': 7}",0.4718469482607823,0.7185406139394076,0.8603970839596335,0.4911249107563728,0.8951634628856338,0.6870750374905696,0.1783498662591566,467,0.5575027536319008,0.8543900654563127,0.7537872734647573,0.5368308787861477,0.8916260442226354,0.7188274031123507,0.14738193629017723
19,0.16238951683044434,0.023129418462659628,0.002399921417236328,0.0031998753550999256,0.1,"(20,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'pca__n_components': 8}",0.9676385765899335,0.8285714285714291,0.880701754385965,0.9364022364482053,0.8496905393457118,0.8926739510924819,0.05227299286113916,221,0.8364224137931034,0.8963625683738424,0.9493034077882978,0.9034976130733419,0.9063352375070752,0.898384248107132,0.03612611702592697
20,0.10319361686706544,0.022110626785623106,0.0023998260498046876,0.001959449770288796,0.1,"(20,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'pca__n_components': 9}",0.9954336947456213,1.0,0.9110723626852659,0.9386869584800884,0.9705627705627704,0.9632372472078282,0.03395738266049009,33,0.9765312807964479,0.9849315889322198,0.913651315789472,0.9502055275819271,0.9564923290061549,0.9563624084212444,0.024840060317091503
21,0.13599166870117188,0.018241766872947075,0.0007999897003173828,0.0015999794006347657,0.1,"(20,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'pca__n_components': 10}",0.9442724458204335,0.828571428571429,0.8496905393457118,0.9705627705627704,0.9409722222222223,0.9068110584490794,0.05659666999030538,183,0.9782505910165485,0.8974957555178263,0.9209405000256676,0.9785615844010006,0.9785615844010007,0.9507620030724088,0.0347213798221371
22,0.14719123840332032,0.009926615948721112,0.001600503921508789,0.0019602092145486146,0.1,"(20,)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'pca__n_components': 11}",1.0,0.9931189402747164,0.9705627705627704,1.0,0.9885306017225142,0.9904609612834253,0.010844526756841355,5,0.9988532095010014,0.9914083005854757,0.9959907717551151,0.9988545231247244,0.990262536221876,0.9950738682376385,0.0036332571007031476
23,0.14239206314086914,0.02064495270816046,0.0015996932983398438,0.0019592161861518966,0.1,"(20,)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (20,), 'pca__n_components': 12}",0.8957076003040487,0.9160839160839165,0.9065234937751937,0.9659801141951913,0.880701754385965,0.9129726363511086,0.02895662094063162,162,0.8263993685608173,0.8030104603622767,0.96797191097883,0.9409575578418913,0.9409575578418917,0.8958593711171414,0.0673995897324514
